diameter,albedo,id,name,pha_flag,magnitude_h,eccentricity,semi_major_axis,perihelion,inclination,n,per,per_y,moid_au,class_name,dataset_type,cluster_label
0.563,0.267,3518595,       (2010 HD33),0,18.33,0.5149,2.62,1.271,24.41,0.2324,1550.0,4.24,0.372,AMO,measured,0
0.352,0.039,3519516,       (2010 HW81),0,20.26,0.7544,1.261,0.31,13.48,0.6959,517.0,1.42,0.121,APO,measured,0
0.14,0.09,3521512,       (2010 HZ104),0,22.5,0.5659,2.251,0.977,20.23,0.2918,1230.0,3.38,0.0274,APO,measured,0
0.064,0.187,3520758,       (2010 HX107),0,23.54,0.3004,0.8014,0.561,3.36,1.374,262.0,0.717,0.013,ATE,measured,2
0.406,0.09,3519488,       (2010 JE),0,20.27,0.656,2.784,0.958,13.81,0.2121,1700.0,4.65,0.111,APO,measured,0
0.192,0.209,3519490,       (2010 JG),1,20.95,0.3198,1.19,0.81,23.31,0.7591,474.0,1.3,0.0294,APO,measured,2
0.039,0.087,3519521,       (2010 JH3),0,25.31,0.4708,1.759,0.931,19.78,0.4226,852.0,2.33,0.0185,APO,measured,1
0.032,0.609,3519522,       (2010 JJ3),0,23.7,0.5804,2.23,0.936,2.43,0.296,1220.0,3.33,0.0184,APO,measured,0
0.208,0.148,3520202,       (2010 JK33),1,21.03,0.611,2.231,0.868,4.04,0.2958,1220.0,3.33,0.0243,APO,measured,0
0.286,0.086,3520208,       (2010 JN33),0,20.5,0.2878,1.555,1.107,53.14,0.5085,708.0,1.94,0.254,AMO,measured,1
0.226,0.165,3520666,       (2010 JV34),1,20.85,0.5445,1.723,0.785,7.21,0.436,826.0,2.26,0.0381,APO,measured,0
0.309,0.107,3520694,       (2010 JA35),0,20.49,0.5763,2.159,0.915,29.02,0.3107,1160.0,3.17,0.225,APO,measured,1
0.039,0.187,3520757,       (2010 JW39),0,24.63,0.3902,1.637,0.998,3.0,0.4705,765.0,2.1,0.0224,APO,measured,2
0.359,0.073,3520761,       (2010 JL41),0,20.64,0.6658,1.727,0.577,7.57,0.4344,829.0,2.27,0.126,APO,measured,0
0.214,0.106,3521439,       (2010 JN71),1,21.42,0.5903,2.381,0.976,17.74,0.2682,1340.0,3.67,0.0364,APO,measured,0
0.037,0.349,3521440,       (2010 JO71),0,23.98,0.3867,1.172,0.719,6.01,0.7772,463.0,1.27,0.0463,APO,measured,2
0.945,0.041,3522124,       (2010 JF87),0,19.12,0.6205,2.437,0.925,24.92,0.2591,1390.0,3.8,0.0529,APO,measured,0
0.408,0.202,3522125,       (2010 JG87),0,19.2,0.9467,2.77,0.148,16.75,0.2137,1680.0,4.61,0.217,APO,measured,0
0.428,0.127,3522126,       (2010 JH87),0,19.5,0.5402,1.537,0.707,43.76,0.5171,696.0,1.91,0.224,APO,measured,1
0.645,0.029,3528690,       (2010 KH),0,19.48,0.5477,2.767,1.251,14.57,0.2142,1680.0,4.6,0.376,AMO,measured,0
0.102,0.224,3523337,       (2010 KU7),0,22.24,0.3812,1.665,1.03,6.75,0.4587,785.0,2.15,0.0485,AMO,measured,2
0.013,0.397,3523338,       (2010 KV7),0,26.0,0.2185,1.214,0.949,0.31,0.7368,489.0,1.34,0.00125,APO,measured,2
0.183,0.147,3523340,       (2010 KA8),0,21.4,0.4339,1.62,0.917,10.12,0.4779,753.0,2.06,0.0954,APO,measured,2
0.087,0.101,3523944,       (2010 KP10),0,23.1,0.1662,1.132,0.944,16.2,0.8188,440.0,1.2,0.0596,APO,measured,2
0.685,0.029,3525131,       (2010 KY39),0,20.11,0.3986,1.74,1.047,25.51,0.4293,839.0,2.3,0.301,AMO,measured,1
0.417,0.065,3526640,       (2010 KB61),1,20.41,0.2339,1.275,0.977,44.59,0.6846,526.0,1.44,0.0483,APO,measured,1
0.501,0.034,3528381,       (2010 KK127),0,20.7,0.4258,2.229,1.28,6.97,0.2962,1220.0,3.33,0.275,AMO,measured,0
0.213,0.118,54114211,       (2010 KD149),1,21.48,0.2118,0.8889,0.701,14.23,1.176,306.0,0.838,0.0224,ATE,measured,2
0.101,0.274,3527906,       (2010 LH14),0,22.08,0.5763,2.198,0.931,4.66,0.3025,1190.0,3.26,0.0537,APO,measured,0
0.872,0.04,3528688,       (2010 LQ33),0,19.56,0.4597,2.269,1.226,24.65,0.2884,1250.0,3.42,0.224,AMO,measured,1
0.108,0.271,3529053,       (2010 LK34),1,21.91,0.8073,1.829,0.352,5.32,0.3986,903.0,2.47,0.00852,APO,measured,0
0.192,0.208,3529587,       (2010 LJ61),0,21.0,0.4595,1.046,0.565,9.8,0.9217,391.0,1.07,0.0507,APO,measured,2
0.191,0.084,3529588,       (2010 LK61),0,21.79,0.5781,1.667,0.703,22.73,0.4579,786.0,2.15,0.0991,APO,measured,1
0.877,0.021,3529599,       (2010 LZ63),1,20.2,0.7609,1.89,0.452,13.87,0.3793,949.0,2.6,0.0168,APO,measured,0
0.088,0.477,3529601,       (2010 LB64),0,21.76,0.2153,1.353,1.062,51.68,0.6261,575.0,1.57,0.0529,AMO,measured,1
0.94,0.015,3529605,       (2010 LG64),0,20.23,0.6049,2.678,1.058,42.1,0.2249,1600.0,4.38,0.0577,AMO,measured,1
0.193,0.039,3529622,       (2010 LJ68),0,22.7,0.453,1.769,0.967,17.11,0.419,859.0,2.35,0.0321,APO,measured,0
0.236,0.032,3529623,       (2010 LK68),0,22.42,0.4736,1.169,0.615,21.92,0.7797,462.0,1.26,0.0255,APO,measured,2
0.153,0.063,3529624,       (2010 LL68),0,22.88,0.5247,2.071,0.984,10.49,0.3307,1090.0,2.98,0.138,APO,measured,0
1.629,0.02,3534716,       (2010 LO97),0,18.76,0.5284,2.577,1.215,21.7,0.2383,1510.0,4.14,0.225,AMO,measured,0
0.825,0.026,3532367,       (2010 LU108),0,19.95,0.8231,2.229,0.394,9.46,0.2962,1220.0,3.33,0.121,APO,measured,0
0.234,0.029,3532368,       (2010 LV108),0,22.36,0.6359,2.777,1.011,5.41,0.213,1690.0,4.63,0.000672,APO,measured,0
0.317,0.443,3536586,       (2010 LU134),0,19.31,0.5457,1.897,0.862,27.36,0.3771,955.0,2.61,0.146,APO,measured,1
0.053,0.301,3532364,       (2010 MG1),0,23.34,0.5066,1.972,0.973,6.55,0.3559,1010.0,2.77,0.0356,APO,measured,0
0.104,0.518,3532394,       (2010 MP1),0,21.5,0.4873,0.8552,0.438,22.64,1.246,289.0,0.791,0.0558,ATE,measured,2
0.043,0.265,3532406,       (2010 MY1),0,23.88,0.2114,1.215,0.958,9.7,0.7359,489.0,1.34,0.0175,APO,measured,2
1.947,0.015,3536126,       (2010 MU111),0,18.43,0.6146,2.387,0.92,41.64,0.2672,1350.0,3.69,0.067,APO,measured,1
0.599,0.028,3536555,       (2010 MU112),1,20.79,0.5398,1.756,0.808,48.04,0.4235,850.0,2.33,0.000261,APO,measured,1
0.903,,3536589,       (2010 MA113),0,21.92,0.6683,2.691,0.893,41.06,0.2232,1610.0,4.41,0.083,APO,measured,1
0.32,0.109,3535790,       (2010 NA),0,20.7,0.6541,1.723,0.596,6.39,0.4356,826.0,2.26,0.101,APO,measured,0
0.229,0.142,3536591,       (2010 NG1),0,20.29,0.3326,0.8493,0.567,24.74,1.259,286.0,0.783,0.0819,ATE,measured,2
0.219,0.04,3536593,       (2010 NK1),0,22.41,0.1837,1.014,0.828,14.76,0.9646,373.0,1.02,0.0124,APO,measured,2
0.286,0.072,3536611,       (2010 NU1),0,21.1,0.8007,2.428,0.484,34.63,0.2606,1380.0,3.78,0.337,APO,measured,1
0.21,0.303,3536621,       (2010 NB2),0,20.1,0.7609,2.085,0.499,28.69,0.3273,1100.0,3.01,0.104,APO,measured,1
0.344,0.342,3536669,       (2010 OC),0,19.11,0.6334,2.884,1.057,12.74,0.2012,1790.0,4.9,0.0788,AMO,measured,0
0.663,,3537858,       (2010 OA1),0,23.5,0.4426,1.758,0.98,7.83,0.4229,851.0,2.33,0.00236,APO,measured,0
1.188,0.025,3537906,       (2010 OP1),0,19.16,0.6187,2.778,1.059,18.45,0.2129,1690.0,4.63,0.258,AMO,measured,0
0.539,0.153,3537907,       (2010 OQ1),0,19.09,0.5484,2.146,0.969,18.89,0.3136,1150.0,3.14,0.184,APO,measured,0
0.174,0.176,3538600,       (2010 OE22),0,21.23,0.629,2.649,0.983,14.22,0.2286,1570.0,4.31,0.188,APO,measured,0
0.308,0.246,3541206,       (2010 OL100),0,19.5,0.6538,2.261,0.783,22.21,0.29,1240.0,3.4,0.131,APO,measured,0
0.148,0.384,3541502,       (2010 OC101),0,20.7,0.2274,1.222,0.944,13.6,0.7299,493.0,1.35,0.0904,APO,measured,2
0.198,0.217,3541503,       (2010 OD101),0,20.72,0.3581,1.619,1.039,15.39,0.4785,752.0,2.06,0.189,AMO,measured,2
0.303,0.231,3541504,       (2010 OF101),0,19.73,0.325,0.951,0.642,23.37,1.063,339.0,0.927,0.0622,ATE,measured,2
0.195,0.321,3541750,       (2010 OL101),0,20.4,0.5989,2.609,1.047,26.13,0.2338,1540.0,4.21,0.29,AMO,measured,1
0.238,0.225,3541751,       (2010 ON101),1,20.39,0.4093,1.629,0.962,9.31,0.474,759.0,2.08,0.0468,APO,measured,2
0.218,0.103,3542541,       (2010 OH126),0,21.3,0.4992,1.889,0.946,14.34,0.3796,948.0,2.6,0.0701,APO,measured,0
0.854,0.013,3543621,       (2010 OK126),0,20.56,0.4462,1.955,1.083,52.58,0.3604,999.0,2.73,0.147,AMO,measured,1
0.143,0.138,3542519,       (2010 PK9),1,21.81,0.6759,0.6821,0.221,12.59,1.75,206.0,0.563,0.0155,ATE,measured,2
0.18,0.079,3544981,       (2010 PU66),0,22.19,0.3903,1.486,0.906,18.09,0.5442,662.0,1.81,0.147,APO,measured,2
0.758,0.102,3545179,       (2010 PY75),0,18.5,0.7757,2.658,0.596,31.55,0.2274,1580.0,4.33,0.251,APO,measured,1
2.156,0.05,3545393,       (2010 QE2),0,17.45,0.7392,3.375,0.88,64.68,0.1589,2270.0,6.2,0.0568,APO,measured,1
0.038,0.228,3545399,       (2010 QG2),0,24.67,0.516,1.667,0.807,4.7,0.4578,786.0,2.15,0.00126,APO,measured,0
0.35,0.014,3545514,       (2010 QA5),0,22.16,0.6319,2.918,1.074,33.41,0.1977,1820.0,4.99,0.0693,AMO,measured,1
0.018,0.062,3547937,       (2010 TN4),0,27.5,0.4349,1.725,0.974,3.03,0.4352,827.0,2.26,0.0096,APO,measured,0
0.603,0.025,3549391,       (2010 TU149),1,20.68,0.8249,2.213,0.387,1.96,0.2995,1200.0,3.29,0.0103,APO,measured,0
0.712,0.03,3550042,       (2010 UY6),1,20.11,0.6162,2.65,1.017,19.87,0.2285,1580.0,4.31,0.0383,APO,measured,0
0.043,0.129,3550046,       (2010 UC7),0,24.68,0.5677,1.885,0.815,5.18,0.3807,946.0,2.59,0.00426,APO,measured,0
1.122,0.02,3550113,       (2010 UB8),0,19.25,0.6174,2.995,1.146,31.13,0.1902,1890.0,5.18,0.225,AMO,measured,1
0.38,0.194,3550233,       (2010 VZ),1,19.31,0.592,2.446,0.998,8.46,0.2576,1400.0,3.83,0.0435,APO,measured,0
0.152,0.189,3550464,       (2010 VT11),1,21.7,0.6117,1.754,0.681,2.48,0.4243,848.0,2.32,0.0123,APO,measured,0
0.237,,3551063,       (2010 VZ71),0,19.69,0.5404,2.336,1.074,22.66,0.2761,1300.0,3.57,0.311,AMO,measured,0
0.124,0.29,3551067,       (2010 VD72),1,21.55,0.1813,0.9184,0.752,19.2,1.12,321.0,0.88,0.0136,ATE,measured,2
0.055,0.196,3551475,       (2010 VK139),0,23.71,0.2822,0.7799,0.56,26.96,1.431,252.0,0.689,0.00666,ATE,measured,2
0.057,0.126,3552163,       (2010 WB),0,24.1,0.2881,1.358,0.967,5.5,0.6225,578.0,1.58,0.00408,APO,measured,2
0.608,0.052,3552666,       (2010 WE9),0,19.97,0.2494,1.555,1.167,42.13,0.5084,708.0,1.94,0.256,AMO,measured,1
0.273,0.065,3553986,       (2010 XP69),1,20.75,0.3427,1.523,1.001,14.59,0.5243,687.0,1.88,0.0146,APO,measured,2
0.453,0.18,3555069,       (2010 XY82),0,19.17,0.4896,2.188,1.117,26.78,0.3046,1180.0,3.24,0.293,AMO,measured,1
0.026,0.06,3554416,       (2010 YD),0,26.6,0.5383,2.041,0.942,0.44,0.338,1070.0,2.92,0.00152,APO,measured,0
0.227,0.029,3554963,       (2010 YC1),0,21.22,0.4131,1.415,0.83,17.66,0.5858,615.0,1.68,0.163,APO,measured,2
0.755,0.031,3555045,       (2010 YD3),0,19.68,0.5664,2.586,1.121,24.47,0.237,1520.0,4.16,0.207,AMO,measured,0
0.063,0.176,3555212,       (2011 AV55),0,23.5,0.6059,2.409,0.95,17.71,0.2635,1370.0,3.74,0.028,APO,measured,0
0.195,0.042,3555794,       (2011 BY24),0,22.88,0.4919,1.891,0.961,13.96,0.3791,950.0,2.6,0.0165,APO,measured,0
0.994,0.013,3557088,       (2011 BN59),0,20.46,0.6244,3.054,1.147,20.38,0.1847,1950.0,5.34,0.316,AMO,measured,0
0.852,0.056,3567991,       (2011 LA19),1,19.17,0.6517,2.913,1.015,19.21,0.1982,1820.0,4.97,0.026,APO,measured,0
0.617,0.158,3582011,       (2011 QP96),0,18.63,0.6378,2.814,1.019,7.2,0.2088,1720.0,4.72,0.0719,AMO,measured,0
3.079,0.012,3586024,       (2011 VR5),0,18.09,0.5186,2.507,1.207,12.09,0.2483,1450.0,3.97,0.274,AMO,measured,0
0.424,0.225,3591756,       (2011 YB40),0,19.17,0.5933,2.556,1.039,32.73,0.2413,1490.0,4.09,0.159,AMO,measured,1
0.231,0.208,3597511,       (2012 CC17),0,20.5,0.3645,1.621,1.03,11.8,0.4774,754.0,2.06,0.111,AMO,measured,2
1.252,0.012,3605577,       (2012 LZ1),1,19.91,0.5894,2.559,1.051,26.09,0.2407,1500.0,4.09,0.0447,AMO,measured,1
0.629,0.023,3614980,       (2012 UR158),1,20.67,0.8578,2.232,0.317,3.19,0.2956,1220.0,3.33,0.00121,APO,measured,0
0.0025,,3620672,       (2012 XB112),0,29.9,0.1446,1.029,0.88,1.32,0.9445,381.0,1.04,0.00112,APO,measured,2
0.653,0.079,3653916,       (2013 WT44),1,19.3,0.5656,2.264,0.983,12.21,0.2894,1240.0,3.41,0.0382,APO,measured,0
0.286,0.086,3653917,       (2013 WU44),0,21.05,0.3899,1.516,0.925,17.87,0.5282,682.0,1.87,0.143,APO,measured,2
0.185,0.391,3653970,       (2013 WT45),1,20.36,0.4671,1.63,0.868,9.34,0.4738,760.0,2.08,0.00652,APO,measured,2
0.402,0.025,3655751,       (2013 YP139),1,21.17,0.6829,2.399,0.761,0.82,0.2652,1360.0,3.72,0.00399,APO,measured,0
0.343,0.06,3655736,       (2014 AC),0,21.0,0.6741,3.241,1.056,13.15,0.1689,2130.0,5.83,0.17,AMO,measured,0
0.2,0.037,3655749,       (2014 AG16),0,22.77,0.4111,1.66,0.978,4.29,0.4607,781.0,2.14,0.0491,APO,measured,2
0.787,0.054,3655871,       (2014 AA33),0,19.28,0.6641,2.882,0.968,20.1,0.2015,1790.0,4.89,0.261,APO,measured,0
0.585,0.047,3655878,       (2014 AQ46),0,19.73,0.529,2.417,1.138,24.67,0.2623,1370.0,3.76,0.213,AMO,measured,1
0.222,0.225,3655971,       (2014 AN51),0,20.46,0.557,1.425,0.631,9.92,0.5793,621.0,1.7,0.165,APO,measured,0
0.698,0.044,3656409,       (2014 AA53),0,19.4,0.6733,2.369,0.774,12.49,0.2704,1330.0,3.65,0.143,APO,measured,0
0.11,0.253,3656789,       (2014 BX2),1,21.89,0.7605,2.216,0.531,2.25,0.2989,1200.0,3.3,0.00405,APO,measured,0
0.141,0.187,3656925,       (2014 BR8),0,21.7,0.2391,1.22,0.928,17.14,0.7313,492.0,1.35,0.0521,APO,measured,2
0.257,0.061,3656928,       (2014 BH25),0,21.6,0.686,2.66,0.835,9.59,0.2271,1580.0,4.34,0.0659,APO,measured,0
0.675,0.035,3660314,       (2014 BG60),0,19.42,0.6243,2.99,1.123,8.55,0.1906,1890.0,5.17,0.191,AMO,measured,0
0.36,0.01,3661266,       (2014 BE63),0,23.2,0.6436,2.104,0.75,8.57,0.323,1110.0,3.05,0.133,APO,measured,0
0.116,0.094,3661269,       (2014 CR),0,22.78,0.5846,2.141,0.889,4.04,0.3146,1140.0,3.13,0.02,APO,measured,0
0.574,0.019,3661368,       (2014 CY4),1,20.34,0.8185,2.655,0.482,15.03,0.2278,1580.0,4.33,0.0439,APO,measured,0
0.398,0.034,3661493,       (2014 CD13),1,21.33,0.7546,2.211,0.543,6.89,0.2997,1200.0,3.29,0.0243,APO,measured,0
0.889,0.02,3662289,       (2014 DC10),0,19.98,0.6596,2.836,0.965,13.48,0.2064,1740.0,4.78,0.0542,APO,measured,0
0.372,0.042,3664062,       (2014 EN45),0,20.94,0.5659,2.442,1.06,14.0,0.2583,1390.0,3.82,0.159,AMO,measured,0
0.379,0.023,3666411,       (2014 EQ49),1,21.7,0.2068,1.148,0.91,15.16,0.8016,449.0,1.23,0.0268,APO,measured,2
0.461,0.301,3666473,       (2014 ER49),1,18.55,0.6405,2.829,1.017,13.68,0.2071,1740.0,4.76,0.0199,APO,measured,0
0.022,0.223,3666234,       (2014 FD),0,25.5,0.4804,1.878,0.976,6.19,0.383,940.0,2.57,0.00935,APO,measured,0
0.377,0.094,3667130,       (2014 GJ35),0,20.21,0.633,1.516,0.557,33.87,0.5278,682.0,1.87,0.123,APO,measured,1
0.561,0.061,3669049,       (2014 HE3),0,20.01,0.7261,3.267,0.895,6.36,0.1669,2160.0,5.91,0.0542,APO,measured,0
0.975,0.022,3669017,       (2014 HG4),0,19.95,0.7869,2.768,0.59,4.54,0.214,1680.0,4.6,0.0665,APO,measured,0
0.325,0.291,3669253,       (2014 HQ124),1,18.95,0.2593,0.8507,0.63,26.37,1.256,287.0,0.785,0.00972,ATE,measured,2
0.597,0.018,3669356,       (2014 HJ129),0,20.58,0.5656,2.579,1.12,8.44,0.238,1510.0,4.14,0.203,AMO,measured,0
0.253,0.364,3670100,       (2014 HF177),0,19.79,0.549,2.281,1.029,7.21,0.2861,1260.0,3.44,0.105,AMO,measured,0
0.228,0.021,3670717,       (2014 JL25),0,22.65,0.6562,2.898,0.997,15.75,0.1997,1800.0,4.93,0.015,APO,measured,0
0.321,0.156,3671129,       (2014 JV55),1,20.1,0.6919,2.457,0.757,41.44,0.2559,1410.0,3.85,0.045,APO,measured,1
0.273,0.124,3671131,       (2014 JN57),1,20.68,0.1678,1.243,1.035,28.59,0.711,506.0,1.39,0.0482,AMO,measured,2
0.166,0.018,3672903,       (2014 KO76),0,23.9,0.6135,2.436,0.941,9.47,0.2593,1390.0,3.8,0.0259,APO,measured,0
0.644,0.032,3673133,       (2014 KV86),1,20.55,0.6417,2.631,0.943,25.59,0.2309,1560.0,4.27,0.033,APO,measured,0
1.724,0.031,3673620,       (2014 KX99),0,18.01,0.584,2.819,1.172,13.66,0.2083,1730.0,4.73,0.158,AMO,measured,0
0.938,0.02,3673736,       (2014 LQ25),0,20.17,0.6783,2.023,0.651,33.55,0.3426,1050.0,2.88,0.0995,APO,measured,1
2.082,0.016,3673792,       (2014 LR26),0,18.64,0.634,3.13,1.146,10.62,0.178,2020.0,5.54,0.206,AMO,measured,0
0.113,0.116,3673869,       (2014 MS5),0,22.69,0.5591,1.933,0.852,2.51,0.3668,981.0,2.69,0.0224,APO,measured,0
0.069,0.015,3673982,       (2014 MF18),0,26.11,0.1595,0.8886,0.747,2.73,1.177,306.0,0.838,0.00816,ATE,measured,2
0.502,0.021,3674619,       (2014 NK52),1,21.22,0.8344,2.21,0.366,2.54,0.3,1200.0,3.29,0.0124,APO,measured,0
0.501,0.044,3674756,       (2014 NC64),0,19.99,0.6368,2.182,0.792,22.7,0.3058,1180.0,3.22,0.2,APO,measured,0
0.33,0.015,3674865,       (2014 NM64),1,21.6,0.6282,2.845,1.058,28.95,0.2054,1750.0,4.8,0.0451,AMO,measured,1
0.598,0.113,3674874,       (2014 OY1),0,19.1,0.6334,2.563,0.94,23.09,0.2402,1500.0,4.1,0.0729,APO,measured,0
0.732,0.013,3674886,       (2014 OZ1),0,21.0,0.601,2.852,1.138,21.34,0.2047,1760.0,4.82,0.294,AMO,measured,0
0.206,0.263,3681964,       (2014 PS59),1,20.6,0.5455,1.963,0.892,14.14,0.3584,1000.0,2.75,0.0166,APO,measured,0
0.412,0.045,3681972,       (2014 PW59),1,20.9,0.7001,2.408,0.722,2.38,0.2638,1360.0,3.74,0.00677,APO,measured,0
0.562,0.039,3682228,       (2014 PC68),0,20.28,0.2848,1.519,1.087,40.68,0.5263,684.0,1.87,0.103,AMO,measured,1
3.33,0.01,3682429,       (2014 PF68),0,18.05,0.586,2.858,1.184,22.58,0.2039,1770.0,4.83,0.185,AMO,measured,0
0.041,0.046,3683470,       (2014 QT295),0,25.9,0.5273,1.793,0.848,0.83,0.4104,877.0,2.4,0.0114,APO,measured,0
2.009,0.091,3685817,       (2014 QC433),0,19.22,0.5287,2.368,1.116,14.53,0.2705,1330.0,3.64,0.218,AMO,measured,0
1.784,0.027,3686081,       (2014 QK433),0,18.42,0.5993,2.994,1.2,39.19,0.1903,1890.0,5.18,0.184,AMO,measured,1
0.088,0.092,3686187,       (2014 RH12),0,23.33,0.5361,2.18,1.011,7.27,0.3062,1180.0,3.22,0.0444,APO,measured,0
0.694,0.254,3686191,       (2014 RL12),0,17.96,0.6737,2.761,0.901,23.79,0.2148,1680.0,4.59,0.122,APO,measured,0
0.172,0.137,3689346,       (2014 SV141),1,21.6,0.5238,2.13,1.014,7.82,0.3171,1140.0,3.11,0.0467,APO,measured,0
0.174,0.112,3691097,       (2014 SU260),0,21.8,0.3756,1.54,0.961,26.76,0.516,698.0,1.91,0.0508,APO,measured,1
0.554,0.03,3693266,       (2014 TA36),1,20.69,0.7065,2.841,0.834,6.13,0.2059,1750.0,4.79,0.0439,APO,measured,0
0.469,0.073,3693426,       (2014 TW57),0,19.55,0.7377,2.173,0.57,6.74,0.3076,1170.0,3.2,0.061,APO,measured,0
0.519,0.02,3693519,       (2014 TJ64),0,20.62,0.6036,2.612,1.035,14.77,0.2334,1540.0,4.22,0.142,AMO,measured,0
0.556,0.186,3693516,       (2014 US),0,19.18,0.589,2.619,1.076,27.03,0.2325,1550.0,4.24,0.241,AMO,measured,1
0.421,0.025,3695418,       (2014 UG176),0,21.5,0.7203,2.798,0.783,16.43,0.2105,1710.0,4.68,0.162,APO,measured,0
1.387,0.028,3695838,       (2014 UF206),0,18.6,0.5455,2.422,1.101,48.06,0.2615,1380.0,3.77,0.126,AMO,measured,1
0.404,0.039,3695933,       (2014 UH210),0,20.61,0.6588,2.597,0.886,22.1,0.2355,1530.0,4.19,0.1,APO,measured,0
0.085,0.201,3695919,       (2014 VG2),0,22.72,0.197,1.19,0.955,8.6,0.7597,474.0,1.3,0.0146,APO,measured,2
0.122,0.099,3696459,       (2014 VP35),0,22.82,0.3485,1.466,0.955,9.17,0.5555,648.0,1.77,0.0268,APO,measured,2
0.198,0.527,3696406,       (2014 WL6),1,20.08,0.6358,2.261,0.824,13.5,0.2899,1240.0,3.4,0.05,APO,measured,0
2.923,0.019,3697178,       (2014 WJ70),0,17.77,0.6018,3.219,1.282,10.07,0.1707,2110.0,5.78,0.299,AMO,measured,0
0.297,0.126,3697798,       (2014 WZ120),1,20.5,0.64,2.212,0.796,20.91,0.2996,1200.0,3.29,0.0269,APO,measured,0
0.486,0.021,3699901,       (2014 WK368),1,21.31,0.7122,2.155,0.62,14.3,0.3116,1160.0,3.16,0.0359,APO,measured,0
0.651,0.024,3701885,       (2014 XQ7),0,20.18,0.7507,2.638,0.658,31.02,0.2301,1560.0,4.28,0.312,APO,measured,1
1.198,0.015,3702256,       (2014 XX7),0,19.23,0.5929,2.91,1.185,36.66,0.1985,1810.0,4.96,0.198,AMO,measured,1
1.349,0.079,3702670,       (2014 XX31),0,17.24,0.8699,2.827,0.368,36.06,0.2074,1740.0,4.75,0.487,APO,measured,1
2.443,0.014,3703002,       (2014 YJ14),0,18.38,0.8217,2.2,0.392,29.29,0.3021,1190.0,3.26,0.101,APO,measured,1
0.355,0.081,3703003,       (2014 YL14),1,20.6,0.7641,2.749,0.648,5.92,0.2163,1660.0,4.56,0.0156,APO,measured,0
0.299,0.072,3703048,       (2014 YS14),0,21.1,0.6673,2.451,0.815,18.3,0.2569,1400.0,3.84,0.145,APO,measured,0
1.757,0.016,3703012,       (2014 YT14),0,18.59,0.5057,1.724,0.852,30.6,0.4353,827.0,2.26,0.124,APO,measured,1
0.129,0.505,3703166,       (2014 YS34),1,20.85,0.3854,1.553,0.955,6.89,0.5091,707.0,1.94,0.00499,APO,measured,2
0.37,0.204,3703262,       (2014 YR43),0,19.63,0.6111,2.486,0.967,26.45,0.2515,1430.0,3.92,0.299,APO,measured,1
0.986,0.02,3703435,       (2015 AC17),0,19.63,0.4586,2.259,1.223,29.19,0.2902,1240.0,3.4,0.241,AMO,measured,1
0.374,0.042,3704141,       (2015 AY245),1,20.99,0.1094,1.127,1.004,13.59,0.8239,437.0,1.2,0.0181,APO,measured,2
0.358,0.026,3707696,       (2015 AK280),0,21.59,0.7046,2.656,0.785,11.36,0.2277,1580.0,4.33,0.0516,APO,measured,0
0.146,0.132,3705042,       (2015 BW310),0,22.0,0.6389,2.623,0.947,10.04,0.232,1550.0,4.25,0.0272,APO,measured,0
0.349,0.017,3715413,       (2015 BY516),0,20.02,0.6622,2.908,0.982,13.45,0.1988,1810.0,4.96,0.151,APO,measured,0
0.184,0.533,3710160,       (2015 CX12),1,20.0,0.6098,2.003,0.781,5.74,0.3478,1040.0,2.83,0.0302,APO,measured,0
0.384,0.144,3710225,       (2015 CP13),0,19.8,0.6632,2.439,0.821,8.83,0.2588,1390.0,3.81,0.117,APO,measured,0
0.437,0.07,3710228,       (2015 CV13),1,20.43,0.2882,1.338,0.953,13.04,0.6366,566.0,1.55,0.00799,APO,measured,2
0.468,0.039,3711168,       (2015 DA54),0,20.88,0.7828,2.604,0.566,8.24,0.2346,1530.0,4.2,0.0583,APO,measured,0
0.679,0.048,3712034,       (2015 DE176),0,19.72,0.5626,2.01,0.879,10.25,0.346,1040.0,2.85,0.123,APO,measured,0
0.435,0.045,3712420,       (2015 DU180),1,20.93,0.9219,1.926,0.15,4.86,0.3687,976.0,2.67,0.00792,APO,measured,0
0.349,0.023,3712531,       (2015 DX198),0,21.93,0.3758,1.641,1.025,11.05,0.4686,768.0,2.1,0.0741,AMO,measured,2
0.535,0.074,3712670,       (2015 DN215),1,19.8,0.7484,2.741,0.69,10.36,0.2172,1660.0,4.54,0.0199,APO,measured,0
0.313,0.086,3713270,       (2015 ED7),0,20.77,0.7823,2.469,0.537,11.1,0.2541,1420.0,3.88,0.137,APO,measured,0
0.294,0.17,3713271,       (2015 EE7),0,20.28,0.411,1.702,1.002,27.3,0.4439,811.0,2.22,0.0662,APO,measured,1
0.232,0.131,3713308,       (2015 FL),1,20.8,0.6513,2.686,0.937,15.7,0.2239,1610.0,4.4,0.0369,APO,measured,0
0.066,0.531,3713935,       (2015 FS33),0,22.56,0.628,1.27,0.473,13.3,0.6884,523.0,1.43,0.0215,APO,measured,0
0.636,0.076,3714116,       (2015 FZ35),0,19.48,0.8109,2.792,0.528,9.46,0.2113,1700.0,4.67,0.128,APO,measured,0
0.544,0.018,3714460,       (2015 FY117),0,20.12,0.4348,2.018,1.14,24.36,0.3439,1050.0,2.87,0.147,AMO,measured,1
0.064,0.173,3714587,       (2015 FN120),0,23.5,0.6185,2.099,0.801,5.02,0.3241,1110.0,3.04,0.0311,APO,measured,0
