"diameter","albedo","spkid","full_name","pha","H","e","a","q","i","n","per","per_y","moid","class"
0.149,0.095,3046149,"       (2000 RE52)",N,22.33,0.2478,1.154,0.868,18.46,0.7946,453,1.24,0.0304,APO
0.34,0.177,3092337,"       (2001 SJ262)",N,19.90,0.5741,2.95,1.256,10.80,0.1946,1.85e+03,5.07,0.262,AMO
0.175,0.048,3102756,"       (2002 AO11)",N,23.05,0.1621,0.9172,0.769,13.06,1.122,321,0.878,0.00247,ATE
0.152,0.100,3102784,"       (2002 BF25)",N,22.62,0.2215,1.075,0.837,6.31,0.8848,407,1.11,0.0191,APO
0.84,0.023,3102786,"       (2002 BM26)",Y,20.10,0.4448,1.832,1.017,16.22,0.3974,906,2.48,0.03,AMO
0.16,0.32,3114037,"       (2002 CT46)",N,20.80,0.5249,2.37,1.126,15.68,0.2701,1.33e+03,3.65,0.136,AMO
0.13,0.126,3114056,"       (2002 CX58)",N,22.30,0.6444,2.852,1.014,2.48,0.2046,1.76e+03,4.82,0.0454,APO
0.028,0.441,3126183,"       (2002 JR100)",N,24.30,0.2989,0.9237,0.648,3.71,1.11,324,0.888,0.0197,ATE
1.129,0.032,3147580,"       (2003 CC11)",N,19.09,0.5877,3.149,1.298,11.51,0.1764,2.04e+03,5.59,0.312,AMO
1.507,0.026,3160724,"       (2003 RW11)",N,18.70,0.8250,2.629,0.460,10.34,0.2312,1.56e+03,4.26,0.0737,APO
0.856,0.022,3160790,"       (2003 SS214)",N,20.00,0.5360,2.365,1.097,8.11,0.271,1.33e+03,3.64,0.11,AMO
0.962,0.110,3174196,"       (2004 BZ74)",N,18.27,0.8891,3.061,0.340,17.06,0.184,1.96e+03,5.36,0.0529,APO
1.258,0.021,3184160,"       (2004 MX2)",Y,19.30,0.7183,2.763,0.778,18.09,0.2146,1.68e+03,4.59,0.00117,APO
0.291,0.017,3255465,"       (2004 SC56)",N,22.70,0.4284,0.7676,0.439,4.78,1.466,246,0.673,0.0107,ATE
0.240,0.034,3263448,"       (2004 XK14)",N,22.44,0.4339,0.7485,0.424,3.10,1.522,237,0.648,0.0251,ATE
1.847,0.017,3288788,"       (2005 QL)",N,18.79,0.5019,2.446,1.218,10.72,0.2577,1.4e+03,3.82,0.293,AMO
0.965,0.056,3335047,"       (2006 KL89)",N,18.64,0.5384,2.76,1.274,13.74,0.215,1.67e+03,4.58,0.273,AMO
1.415,0.017,3337599,"       (2006 OF5)",N,19.17,0.5375,2.756,1.275,10.17,0.2155,1.67e+03,4.57,0.266,AMO
0.365,0.159,3337834,"       (2006 OG15)",N,19.82,0.6303,2.542,0.940,17.13,0.2432,1.48e+03,4.05,0.194,APO
0.887,0.027,3355871,"       (2006 UR217)",N,19.84,0.6084,2.746,1.075,17.60,0.2166,1.66e+03,4.55,0.194,AMO
0.922,0.048,3384070,"       (2007 RU10)",N,19.20,0.6874,2.271,0.710,15.42,0.288,1.25e+03,3.42,0.104,APO
0.505,0.065,3394751,"       (2007 VG189)",N,19.51,0.5128,2.15,1.047,6.02,0.3127,1.15e+03,3.15,0.1,AMO
0.687,0.031,3397429,"       (2007 WE55)",N,20.06,0.5732,1.909,0.815,11.48,0.3735,964,2.64,0.0907,APO
0.532,0.090,3398095,"       (2007 YZ)",N,19.52,0.3612,1.043,0.666,16.42,0.9257,389,1.06,0.109,APO
0.453,0.094,3426408,"       (2008 QS11)",Y,19.93,0.4826,1.861,0.963,12.48,0.3882,927,2.54,0.0071,APO
0.516,0.029,3433332,"       (2008 US4)",N,20.96,0.6326,2.336,0.858,13.18,0.276,1.3e+03,3.57,0.0802,APO
0.407,0.203,3440286,"       (2008 WB59)",N,19.16,0.1881,1.045,0.848,25.65,0.9227,390,1.07,0.163,APO
0.129,0.421,3454735,"       (2009 FY4)",Y,21.00,0.3274,1.013,0.681,20.98,0.9674,372,1.02,0.0425,APO
0.485,0.119,3467188,"       (2009 SP)",N,19.40,0.4950,2.219,1.121,25.27,0.2981,1.21e+03,3.31,0.347,AMO
0.105,0.063,3472375,"       (2009 UY19)",N,23.43,0.0308,1.023,0.992,9.05,0.9519,378,1.04,0.01,APO
0.164,0.217,3476774,"       (2009 WA)",N,21.19,0.1448,1.136,0.971,29.84,0.8144,442,1.21,0.0696,APO
0.615,0.154,3481977,"       (2009 XD)",N,18.78,0.6732,2.451,0.801,31.45,0.2568,1.4e+03,3.84,0.199,APO
0.123,0.155,3484838,"       (2010 AN2)",N,22.19,0.4993,1.679,0.841,8.47,0.4531,795,2.18,0.0661,APO
0.050,0.259,3485259,"       (2010 AE30)",N,23.60,0.4168,1.268,0.739,5.97,0.6905,521,1.43,0.00788,APO
0.111,0.120,3485263,"       (2010 AJ30)",N,22.70,0.3024,0.8113,0.566,7.57,1.349,267,0.731,0.0456,ATE
0.089,0.319,3485632,"       (2010 AG40)",N,22.01,0.6090,1.754,0.686,2.02,0.4241,849,2.32,0.0336,APO
0.892,0.018,3490930,"       (2010 AG79)",N,20.04,0.5818,2.897,1.211,33.03,0.1999,1.8e+03,4.93,0.232,AMO
0.080,0.433,3485971,"       (2010 BC)",N,22.20,0.5703,1.935,0.831,9.55,0.3661,983,2.69,0.0149,APO
0.363,0.213,3486329,"       (2010 BH2)",N,19.61,0.4613,2.353,1.268,24.58,0.273,1.32e+03,3.61,0.362,AMO
0.084,0.063,3507183,"       (2010 CK1)",N,24.00,0.2153,1.146,0.900,27.27,0.803,448,1.23,0.0536,APO
0.394,0.286,3508106,"       (2010 CH18)",N,18.98,0.5722,2.603,1.114,27.18,0.2347,1.53e+03,4.2,0.325,AMO
0.104,0.196,3508110,"       (2010 CC19)",N,22.46,0.7513,1.1,0.274,46.17,0.8542,421,1.15,0.0544,APO
0.340,0.185,3508127,"       (2010 CN44)",Y,19.72,0.6713,2.867,0.943,3.86,0.203,1.77e+03,4.86,0.0293,APO
0.034,0.218,3508128,"       (2010 CO44)",N,24.60,0.2307,1.07,0.823,6.18,0.89,404,1.11,0.0284,APO
0.352,,3508166,"       (2010 CA55)",N,22.20,0.7131,2.337,0.671,55.03,0.2758,1.31e+03,3.57,0.138,APO
0.198,0.037,3508131,"       (2010 CB55)",N,22.69,0.1480,1.133,0.966,25.92,0.817,441,1.21,0.043,APO
0.242,0.033,3508132,"       (2010 CC55)",N,22.44,0.4689,1.546,0.821,6.78,0.5128,702,1.92,0.0794,APO
0.083,0.145,3508133,"       (2010 CD55)",N,23.36,0.2013,1.024,0.818,5.93,0.9513,378,1.04,0.0115,APO
0.176,0.119,3508135,"       (2010 CF55)",N,21.68,0.7612,1.9,0.454,5.15,0.3763,957,2.62,0.0536,APO
0.556,0.110,3508161,"       (2010 CP140)",N,19.44,0.5384,1.9,0.877,14.47,0.3763,957,2.62,0.0975,APO
0.254,0.030,3508167,"       (2010 CN141)",N,22.40,0.3993,1.517,0.911,23.80,0.5278,682,1.87,0.0607,APO
0.134,0.358,3521441,"       (2010 CJ171)",N,21.08,0.4910,1.996,1.016,7.38,0.3494,1.03e+03,2.82,0.112,APO
0.019,0.080,3508142,"       (2010 DL)",N,27.00,0.3138,1.353,0.928,2.57,0.6265,575,1.57,0.0186,APO
0.149,0.176,3508146,"       (2010 DO)",Y,21.66,0.7456,1.613,0.410,11.95,0.4811,748,2.05,0.0183,APO
0.167,0.146,3508157,"       (2010 DX1)",N,21.61,0.7048,2.593,0.765,20.25,0.236,1.53e+03,4.18,0.0728,APO
0.303,0.133,3508162,"       (2010 DM21)",N,20.26,0.6574,2.862,0.980,21.15,0.2036,1.77e+03,4.84,0.258,APO
0.283,0.152,3508164,"       (2010 DK34)",N,20.40,0.7653,2.779,0.652,27.41,0.2127,1.69e+03,4.63,0.332,APO
0.774,0.022,3510599,"       (2010 DH56)",N,20.31,0.5677,2.236,0.967,33.66,0.2949,1.22e+03,3.34,0.33,APO
0.520,0.009,3511354,"       (2010 DH77)",N,21.06,0.7084,3.267,0.953,34.33,0.1669,2.16e+03,5.91,0.147,APO
0.277,,3511355,"       (2010 DJ77)",N,21.59,0.2106,0.9545,0.753,24.75,1.057,341,0.933,0.0517,ATE
1.572,,3511153,"       (2010 ES4)",N,,0.1702,1.534,1.273,25.13,0.519,694,1.9,0.258,AMO
0.040,0.234,3511111,"       (2010 EX11)",N,24.11,0.1096,0.9562,0.851,9.75,1.054,342,0.935,0.0269,ATE
0.090,0.038,3511515,"       (2010 EG21)",N,24.50,0.2266,0.8441,0.653,9.70,1.271,283,0.776,0.0392,ATE
0.051,0.434,3511828,"       (2010 EC43)",N,23.00,0.6041,2.43,0.962,0.78,0.2602,1.38e+03,3.79,0.00477,APO
0.233,0.068,3511835,"       (2010 EK43)",N,21.67,0.6536,1.398,0.484,7.88,0.5965,604,1.65,0.076,APO
0.093,0.051,3511915,"       (2010 FC)",N,24.00,0.2402,1.33,1.010,7.04,0.6427,560,1.53,0.0758,APO
0.087,0.071,3512275,"       (2010 FK)",N,23.80,0.0973,0.9401,0.849,12.67,1.081,333,0.911,0.0324,ATE
0.285,0.204,3512281,"       (2010 FQ)",Y,19.99,0.3563,1.527,0.983,10.56,0.5223,689,1.89,0.00426,APO
0.023,0.548,3512283,"       (2010 FS)",N,24.20,0.3175,0.78,0.532,9.12,1.431,252,0.689,0.00869,ATE
0.018,0.294,3512284,"       (2010 FT)",N,25.70,0.1946,1.09,0.878,5.60,0.8659,416,1.14,0.0133,APO
0.008,0.497,3512348,"       (2010 FD6)",N,26.80,0.4352,1.446,0.817,0.46,0.5666,635,1.74,0.00275,APO
0.075,0.448,3512646,"       (2010 FD7)",N,22.10,0.6944,2.569,0.785,6.21,0.2393,1.5e+03,4.12,0.0406,APO
0.045,0.288,3512647,"       (2010 FE7)",N,23.80,0.5532,1.949,0.871,1.55,0.3621,994,2.72,0.00237,APO
3.001,,3513024,"       (2010 FF8)",N,16.59,0.2703,1.763,1.286,27.29,0.4212,855,2.34,0.342,AMO
0.015,0.287,3512698,"       (2010 FR9)",N,26.10,0.3813,1.579,0.977,5.71,0.4967,725,1.98,0.0146,APO
0.024,0.075,3512703,"       (2010 FW9)",N,26.70,0.4326,1.642,0.931,3.77,0.4686,768,2.1,0.00206,APO
0.030,0.425,3512704,"       (2010 FX9)",N,24.06,0.3670,1.131,0.716,3.77,0.819,440,1.2,0.0133,APO
0.095,0.407,3513382,"       (2010 FF10)",Y,21.80,0.6317,2.38,0.877,5.08,0.2685,1.34e+03,3.67,0.0373,APO
0.676,0.022,3514546,"       (2010 FX80)",N,20.30,0.4540,2.169,1.184,36.97,0.3085,1.17e+03,3.19,0.535,AMO
0.451,0.118,3514547,"       (2010 FY80)",N,19.56,0.6126,2.693,1.043,18.81,0.223,1.61e+03,4.42,0.137,AMO
0.867,0.018,3514548,"       (2010 FZ80)",N,20.33,0.7441,2.751,0.704,27.34,0.216,1.67e+03,4.56,0.297,APO
0.097,0.224,3514549,"       (2010 FA81)",N,22.42,0.1519,1.195,1.014,15.48,0.7542,477,1.31,0.0325,APO
0.319,0.048,3514550,"       (2010 FB81)",N,21.36,0.6090,2.567,1.004,9.46,0.2396,1.5e+03,4.11,0.0835,APO
0.402,0.021,3514551,"       (2010 FC81)",Y,21.91,0.6232,2.677,1.009,1.68,0.2251,1.6e+03,4.38,0.0259,APO
0.105,0.058,3514798,"       (2010 FG81)",N,23.05,0.3930,1.658,1.006,7.97,0.4616,780,2.14,0.0176,APO
0.416,0.049,3514800,"       (2010 FJ81)",N,20.48,0.6817,3.609,1.149,42.42,0.1438,2.5e+03,6.86,0.135,AMO
0.268,0.277,3516411,"       (2010 FO92)",N,20.05,0.5194,2.144,1.030,6.76,0.314,1.15e+03,3.14,0.0778,AMO
0.071,0.281,3514889,"       (2010 GZ5)",N,22.96,0.5859,1.435,0.594,6.12,0.5736,628,1.72,0.0479,APO
0.134,0.142,3514891,"       (2010 GB6)",N,22.07,0.2449,0.8821,0.666,35.31,1.19,303,0.828,0.0928,ATE
0.116,0.300,3514956,"       (2010 GT6)",N,21.40,0.5920,1.495,0.610,10.07,0.539,668,1.83,0.0864,APO
0.252,0.147,3514957,"       (2010 GU6)",N,20.69,0.6799,2.695,0.863,10.13,0.2227,1.62e+03,4.43,0.106,APO
0.151,0.256,3514959,"       (2010 GA7)",N,21.27,0.3891,0.9126,0.557,30.00,1.131,318,0.872,0.162,ATE
0.008,0.326,3515028,"       (2010 GH7)",N,27.35,0.2997,1.4,0.981,3.52,0.5948,605,1.66,6.56e-05,APO
0.203,0.107,3515065,"       (2010 GS7)",Y,21.51,0.6578,2.696,0.923,9.10,0.2227,1.62e+03,4.43,0.0476,APO
0.216,0.326,3515066,"       (2010 GT7)",N,20.19,0.6784,2.733,0.879,8.43,0.2181,1.65e+03,4.52,0.0595,APO
0.510,0.025,3515377,"       (2010 GU21)",Y,21.14,0.5639,2.18,0.951,3.16,0.3061,1.18e+03,3.22,0.0108,APO
0.277,0.303,3515379,"       (2010 GK23)",N,19.70,0.6828,2.749,0.872,35.00,0.2163,1.66e+03,4.56,0.0969,APO
0.092,0.159,3515380,"       (2010 GL23)",N,22.80,0.3658,1.155,0.733,7.20,0.7939,453,1.24,0.0642,APO
0.060,0.334,3515453,"       (2010 GX23)",N,23.00,0.4512,1.483,0.814,1.91,0.5455,660,1.81,0.028,APO
1.127,0.018,3515458,"       (2010 GF25)",N,19.30,0.7366,1.422,0.374,38.50,0.5815,619,1.69,0.399,APO
0.313,0.377,3515658,"       (2010 GO33)",N,19.27,0.6981,2.41,0.728,19.12,0.2634,1.37e+03,3.74,0.193,APO
0.251,0.034,3516489,"       (2010 GP67)",N,22.36,0.1074,1.114,0.995,13.27,0.8381,430,1.18,0.0156,APO
0.372,0.106,3516631,"       (2010 GQ75)",N,20.20,0.8603,2.443,0.341,43.30,0.2581,1.39e+03,3.82,0.616,APO
2.055,0.018,3517465,"       (2010 GV147)",N,18.27,0.6602,0.9588,0.326,44.05,1.05,343,0.939,0.318,ATE
0.032,0.482,3516633,"       (2010 HA)",N,23.90,0.1958,0.9599,0.772,2.18,1.048,344,0.94,0.0331,ATE
0.128,0.328,3517109,"       (2010 HC)",N,21.30,0.5229,2.126,1.015,6.87,0.3179,1.13e+03,3.1,0.089,APO
0.465,0.016,3518264,"       (2010 HV20)",N,21.93,0.7883,2.611,0.553,6.45,0.2336,1.54e+03,4.22,0.0895,APO
0.563,0.267,3518595,"       (2010 HD33)",N,18.33,0.5149,2.62,1.271,24.41,0.2324,1.55e+03,4.24,0.372,AMO
0.352,0.039,3519516,"       (2010 HW81)",N,20.26,0.7544,1.261,0.310,13.48,0.6959,517,1.42,0.121,APO
0.140,0.090,3521512,"       (2010 HZ104)",N,22.50,0.5659,2.251,0.977,20.23,0.2918,1.23e+03,3.38,0.0274,APO
0.064,0.187,3520758,"       (2010 HX107)",N,23.54,0.3004,0.8014,0.561,3.36,1.374,262,0.717,0.013,ATE
0.406,0.090,3519488,"       (2010 JE)",N,20.27,0.6560,2.784,0.958,13.81,0.2121,1.7e+03,4.65,0.111,APO
0.192,0.209,3519490,"       (2010 JG)",Y,20.95,0.3198,1.19,0.810,23.31,0.7591,474,1.3,0.0294,APO
0.039,0.087,3519521,"       (2010 JH3)",N,25.31,0.4708,1.759,0.931,19.78,0.4226,852,2.33,0.0185,APO
0.032,0.609,3519522,"       (2010 JJ3)",N,23.70,0.5804,2.23,0.936,2.43,0.296,1.22e+03,3.33,0.0184,APO
0.208,0.148,3520202,"       (2010 JK33)",Y,21.03,0.6110,2.231,0.868,4.04,0.2958,1.22e+03,3.33,0.0243,APO
0.286,0.086,3520208,"       (2010 JN33)",N,20.50,0.2878,1.555,1.107,53.14,0.5085,708,1.94,0.254,AMO
0.226,0.165,3520666,"       (2010 JV34)",Y,20.85,0.5445,1.723,0.785,7.21,0.436,826,2.26,0.0381,APO
0.309,0.107,3520694,"       (2010 JA35)",N,20.49,0.5763,2.159,0.915,29.02,0.3107,1.16e+03,3.17,0.225,APO
0.039,0.187,3520757,"       (2010 JW39)",N,24.63,0.3902,1.637,0.998,3.00,0.4705,765,2.1,0.0224,APO
0.359,0.073,3520761,"       (2010 JL41)",N,20.64,0.6658,1.727,0.577,7.57,0.4344,829,2.27,0.126,APO
0.214,0.106,3521439,"       (2010 JN71)",Y,21.42,0.5903,2.381,0.976,17.74,0.2682,1.34e+03,3.67,0.0364,APO
0.037,0.349,3521440,"       (2010 JO71)",N,23.98,0.3867,1.172,0.719,6.01,0.7772,463,1.27,0.0463,APO
0.945,0.041,3522124,"       (2010 JF87)",N,19.12,0.6205,2.437,0.925,24.92,0.2591,1.39e+03,3.8,0.0529,APO
0.408,0.202,3522125,"       (2010 JG87)",N,19.20,0.9467,2.77,0.148,16.75,0.2137,1.68e+03,4.61,0.217,APO
0.428,0.127,3522126,"       (2010 JH87)",N,19.50,0.5402,1.537,0.707,43.76,0.5171,696,1.91,0.224,APO
0.645,0.029,3528690,"       (2010 KH)",N,19.48,0.5477,2.767,1.251,14.57,0.2142,1.68e+03,4.6,0.376,AMO
0.102,0.224,3523337,"       (2010 KU7)",N,22.24,0.3812,1.665,1.030,6.75,0.4587,785,2.15,0.0485,AMO
0.013,0.397,3523338,"       (2010 KV7)",N,26.00,0.2185,1.214,0.949,0.31,0.7368,489,1.34,0.00125,APO
0.183,0.147,3523340,"       (2010 KA8)",N,21.40,0.4339,1.62,0.917,10.12,0.4779,753,2.06,0.0954,APO
0.087,0.101,3523944,"       (2010 KP10)",N,23.10,0.1662,1.132,0.944,16.20,0.8188,440,1.2,0.0596,APO
0.685,0.029,3525131,"       (2010 KY39)",N,20.11,0.3986,1.74,1.047,25.51,0.4293,839,2.3,0.301,AMO
0.417,0.065,3526640,"       (2010 KB61)",Y,20.41,0.2339,1.275,0.977,44.59,0.6846,526,1.44,0.0483,APO
0.501,0.034,3528381,"       (2010 KK127)",N,20.70,0.4258,2.229,1.280,6.97,0.2962,1.22e+03,3.33,0.275,AMO
0.213,0.118,54114211,"       (2010 KD149)",Y,21.48,0.2118,0.8889,0.701,14.23,1.176,306,0.838,0.0224,ATE
0.101,0.274,3527906,"       (2010 LH14)",N,22.08,0.5763,2.198,0.931,4.66,0.3025,1.19e+03,3.26,0.0537,APO
0.872,0.040,3528688,"       (2010 LQ33)",N,19.56,0.4597,2.269,1.226,24.65,0.2884,1.25e+03,3.42,0.224,AMO
0.108,0.271,3529053,"       (2010 LK34)",Y,21.91,0.8073,1.829,0.352,5.32,0.3986,903,2.47,0.00852,APO
0.192,0.208,3529587,"       (2010 LJ61)",N,21.00,0.4595,1.046,0.565,9.80,0.9217,391,1.07,0.0507,APO
0.191,0.084,3529588,"       (2010 LK61)",N,21.79,0.5781,1.667,0.703,22.73,0.4579,786,2.15,0.0991,APO
0.877,0.021,3529599,"       (2010 LZ63)",Y,20.20,0.7609,1.89,0.452,13.87,0.3793,949,2.6,0.0168,APO
0.088,0.477,3529601,"       (2010 LB64)",N,21.76,0.2153,1.353,1.062,51.68,0.6261,575,1.57,0.0529,AMO
0.940,0.015,3529605,"       (2010 LG64)",N,20.23,0.6049,2.678,1.058,42.10,0.2249,1.6e+03,4.38,0.0577,AMO
0.193,0.039,3529622,"       (2010 LJ68)",N,22.70,0.4530,1.769,0.967,17.11,0.419,859,2.35,0.0321,APO
0.236,0.032,3529623,"       (2010 LK68)",N,22.42,0.4736,1.169,0.615,21.92,0.7797,462,1.26,0.0255,APO
0.153,0.063,3529624,"       (2010 LL68)",N,22.88,0.5247,2.071,0.984,10.49,0.3307,1.09e+03,2.98,0.138,APO
1.629,0.020,3534716,"       (2010 LO97)",N,18.76,0.5284,2.577,1.215,21.70,0.2383,1.51e+03,4.14,0.225,AMO
0.825,0.026,3532367,"       (2010 LU108)",N,19.95,0.8231,2.229,0.394,9.46,0.2962,1.22e+03,3.33,0.121,APO
0.234,0.029,3532368,"       (2010 LV108)",N,22.36,0.6359,2.777,1.011,5.41,0.213,1.69e+03,4.63,0.000672,APO
0.317,0.443,3536586,"       (2010 LU134)",N,19.31,0.5457,1.897,0.862,27.36,0.3771,955,2.61,0.146,APO
0.053,0.301,3532364,"       (2010 MG1)",N,23.34,0.5066,1.972,0.973,6.55,0.3559,1.01e+03,2.77,0.0356,APO
0.104,0.518,3532394,"       (2010 MP1)",N,21.50,0.4873,0.8552,0.438,22.64,1.246,289,0.791,0.0558,ATE
0.043,0.265,3532406,"       (2010 MY1)",N,23.88,0.2114,1.215,0.958,9.70,0.7359,489,1.34,0.0175,APO
1.947,0.015,3536126,"       (2010 MU111)",N,18.43,0.6146,2.387,0.920,41.64,0.2672,1.35e+03,3.69,0.067,APO
0.599,0.028,3536555,"       (2010 MU112)",Y,20.79,0.5398,1.756,0.808,48.04,0.4235,850,2.33,0.000261,APO
0.372,,3536587,"       (2010 MY112)",N,,0.2447,1.072,0.809,38.58,0.8884,405,1.11,0.146,APO
0.808,,3536588,"       (2010 MZ112)",N,,0.5209,1.227,0.588,23.59,0.7252,496,1.36,0.169,APO
0.903,,3536589,"       (2010 MA113)",N,21.92,0.6683,2.691,0.893,41.06,0.2232,1.61e+03,4.41,0.083,APO
0.320,0.109,3535790,"       (2010 NA)",N,20.70,0.6541,1.723,0.596,6.39,0.4356,826,2.26,0.101,APO
0.229,0.142,3536591,"       (2010 NG1)",N,20.29,0.3326,0.8493,0.567,24.74,1.259,286,0.783,0.0819,ATE
0.219,0.040,3536593,"       (2010 NK1)",N,22.41,0.1837,1.014,0.828,14.76,0.9646,373,1.02,0.0124,APO
0.286,0.072,3536611,"       (2010 NU1)",N,21.10,0.8007,2.428,0.484,34.63,0.2606,1.38e+03,3.78,0.337,APO
0.210,0.303,3536621,"       (2010 NB2)",N,20.10,0.7609,2.085,0.499,28.69,0.3273,1.1e+03,3.01,0.104,APO
0.344,0.342,3536669,"       (2010 OC)",N,19.11,0.6334,2.884,1.057,12.74,0.2012,1.79e+03,4.9,0.0788,AMO
0.663,,3537858,"       (2010 OA1)",N,23.50,0.4426,1.758,0.980,7.83,0.4229,851,2.33,0.00236,APO
1.188,0.025,3537906,"       (2010 OP1)",N,19.16,0.6187,2.778,1.059,18.45,0.2129,1.69e+03,4.63,0.258,AMO
0.539,0.153,3537907,"       (2010 OQ1)",N,19.09,0.5484,2.146,0.969,18.89,0.3136,1.15e+03,3.14,0.184,APO
0.174,0.176,3538600,"       (2010 OE22)",N,21.23,0.6290,2.649,0.983,14.22,0.2286,1.57e+03,4.31,0.188,APO
0.308,0.246,3541206,"       (2010 OL100)",N,19.50,0.6538,2.261,0.783,22.21,0.29,1.24e+03,3.4,0.131,APO
0.148,0.384,3541502,"       (2010 OC101)",N,20.70,0.2274,1.222,0.944,13.60,0.7299,493,1.35,0.0904,APO
0.198,0.217,3541503,"       (2010 OD101)",N,20.72,0.3581,1.619,1.039,15.39,0.4785,752,2.06,0.189,AMO
0.303,0.231,3541504,"       (2010 OF101)",N,19.73,0.3250,0.951,0.642,23.37,1.063,339,0.927,0.0622,ATE
0.195,0.321,3541750,"       (2010 OL101)",N,20.40,0.5989,2.609,1.047,26.13,0.2338,1.54e+03,4.21,0.29,AMO
0.238,0.225,3541751,"       (2010 ON101)",Y,20.39,0.4093,1.629,0.962,9.31,0.474,759,2.08,0.0468,APO
0.218,0.103,3542541,"       (2010 OH126)",N,21.30,0.4992,1.889,0.946,14.34,0.3796,948,2.6,0.0701,APO
0.854,0.013,3543621,"       (2010 OK126)",N,20.56,0.4462,1.955,1.083,52.58,0.3604,999,2.73,0.147,AMO
0.143,0.138,3542519,"       (2010 PK9)",Y,21.81,0.6759,0.6821,0.221,12.59,1.75,206,0.563,0.0155,ATE
0.180,0.079,3544981,"       (2010 PU66)",N,22.19,0.3903,1.486,0.906,18.09,0.5442,662,1.81,0.147,APO
0.758,0.102,3545179,"       (2010 PY75)",N,18.50,0.7757,2.658,0.596,31.55,0.2274,1.58e+03,4.33,0.251,APO
2.156,0.050,3545393,"       (2010 QE2)",N,17.45,0.7392,3.375,0.880,64.68,0.1589,2.27e+03,6.2,0.0568,APO
0.038,0.228,3545399,"       (2010 QG2)",N,24.67,0.5160,1.667,0.807,4.70,0.4578,786,2.15,0.00126,APO
0.350,0.014,3545514,"       (2010 QA5)",N,22.16,0.6319,2.918,1.074,33.41,0.1977,1.82e+03,4.99,0.0693,AMO
0.018,0.062,3547937,"       (2010 TN4)",N,27.50,0.4349,1.725,0.974,3.03,0.4352,827,2.26,0.0096,APO
0.603,0.025,3549391,"       (2010 TU149)",Y,20.68,0.8249,2.213,0.387,1.96,0.2995,1.2e+03,3.29,0.0103,APO
0.712,0.030,3550042,"       (2010 UY6)",Y,20.11,0.6162,2.65,1.017,19.87,0.2285,1.58e+03,4.31,0.0383,APO
0.043,0.129,3550046,"       (2010 UC7)",N,24.68,0.5677,1.885,0.815,5.18,0.3807,946,2.59,0.00426,APO
1.122,0.020,3550113,"       (2010 UB8)",N,19.25,0.6174,2.995,1.146,31.13,0.1902,1.89e+03,5.18,0.225,AMO
0.380,0.194,3550233,"       (2010 VZ)",Y,19.31,0.5920,2.446,0.998,8.46,0.2576,1.4e+03,3.83,0.0435,APO
0.152,0.189,3550464,"       (2010 VT11)",Y,21.70,0.6117,1.754,0.681,2.48,0.4243,848,2.32,0.0123,APO
0.237,,3551063,"       (2010 VZ71)",N,19.69,0.5404,2.336,1.074,22.66,0.2761,1.3e+03,3.57,0.311,AMO
0.124,0.290,3551067,"       (2010 VD72)",Y,21.55,0.1813,0.9184,0.752,19.20,1.12,321,0.88,0.0136,ATE
0.055,0.196,3551475,"       (2010 VK139)",N,23.71,0.2822,0.7799,0.560,26.96,1.431,252,0.689,0.00666,ATE
0.057,0.126,3552163,"       (2010 WB)",N,24.10,0.2881,1.358,0.967,5.50,0.6225,578,1.58,0.00408,APO
0.608,0.052,3552666,"       (2010 WE9)",N,19.97,0.2494,1.555,1.167,42.13,0.5084,708,1.94,0.256,AMO
0.273,0.065,3553986,"       (2010 XP69)",Y,20.75,0.3427,1.523,1.001,14.59,0.5243,687,1.88,0.0146,APO
0.453,0.180,3555069,"       (2010 XY82)",N,19.17,0.4896,2.188,1.117,26.78,0.3046,1.18e+03,3.24,0.293,AMO
0.026,0.060,3554416,"       (2010 YD)",N,26.60,0.5383,2.041,0.942,0.44,0.338,1.07e+03,2.92,0.00152,APO
0.227,0.029,3554963,"       (2010 YC1)",N,21.22,0.4131,1.415,0.830,17.66,0.5858,615,1.68,0.163,APO
0.755,0.031,3555045,"       (2010 YD3)",N,19.68,0.5664,2.586,1.121,24.47,0.237,1.52e+03,4.16,0.207,AMO
0.063,0.176,3555212,"       (2011 AV55)",N,23.50,0.6059,2.409,0.950,17.71,0.2635,1.37e+03,3.74,0.028,APO
0.195,0.042,3555794,"       (2011 BY24)",N,22.88,0.4919,1.891,0.961,13.96,0.3791,950,2.6,0.0165,APO
0.994,0.013,3557088,"       (2011 BN59)",N,20.46,0.6244,3.054,1.147,20.38,0.1847,1.95e+03,5.34,0.316,AMO
0.852,0.056,3567991,"       (2011 LA19)",Y,19.17,0.6517,2.913,1.015,19.21,0.1982,1.82e+03,4.97,0.026,APO
0.617,0.158,3582011,"       (2011 QP96)",N,18.63,0.6378,2.814,1.019,7.20,0.2088,1.72e+03,4.72,0.0719,AMO
3.079,0.012,3586024,"       (2011 VR5)",N,18.09,0.5186,2.507,1.207,12.09,0.2483,1.45e+03,3.97,0.274,AMO
0.424,0.225,3591756,"       (2011 YB40)",N,19.17,0.5933,2.556,1.039,32.73,0.2413,1.49e+03,4.09,0.159,AMO
0.231,0.208,3597511,"       (2012 CC17)",N,20.50,0.3645,1.621,1.030,11.80,0.4774,754,2.06,0.111,AMO
1.252,0.012,3605577,"       (2012 LZ1)",Y,19.91,0.5894,2.559,1.051,26.09,0.2407,1.5e+03,4.09,0.0447,AMO
